관리기관명,발급기명,설치장소주소,설치장소상세위치,위도,경도,평일운영시작시각,평일운영종료시각,공휴일운영시작시각,공휴일운영종료시각
광주광역시 남구,주월1동 행정복지센터,"광주광역시 남구 회서로21번가길 13, 주월1동  행정복지센터 (주월동)",옥외부스,35.13193225,126.8933304,9:00,18:00,,
광주광역시 동구,학운동 주민센터,광주광역시 동구 의재로 53 (학동), 학운동주민센터 민원실,35.13247214,126.9335456,8:00,18:00,,
부산광역시 남구,용호1동 현장민원실,"부산광역시 남구 신선로 566-2, 용호1동 현장민원실 (용호동)",용호1동 현장민원실,35.13266955,129.1096859,9:00,18:00,,
부산광역시 남구,대연1동 행정복지센터,"부산광역시 남구 유엔평화로 24, 대연1동 주민센터 (대연동)",동행정복지센터 1층 엘리베이터 맞은 편,35.1328936,129.0917614,9:00,18:00,,
광주광역시 남구,남구청1 본관(1층) ,광주광역시 남구 봉선로 1(주월동),남구청 본관 1번 (1층)입구,35.13290647,126.9024479,0:00,24:00:00,0:00,24:00:00
광주광역시 남구,남구청2 본관(1층) ,"광주광역시 남구 봉선로 1, 남구청 (주월동)",본관 1층 종합민원실,35.13290647,126.9024479,9:00,22:00,9:00,22:00
광주광역시 남구,별관 외부 24시,"광주광역시 남구 봉선로 1, 남구청 (주월동)",별관 외부1층,35.13290647,126.9024479,0:00,24:00:00,0:00,24:00:00
전라남도 곡성군,석곡면사무소,전라남도 곡성군 석곡면 석곡로 70,옥외부스,35.13294446,127.2540939,0:00,24:00:00,0:00,24:00:00
광주광역시 남구,방림1동 행정복지센터,"광주광역시 남구 오방로 101-2, 방림1동 행정복지센터 (방림동)",2층 계단,35.13418902,126.9185627,9:00,18:00,,
광주광역시 남구,주월2동 행정복지센터,"광주광역시 남구 군분로13번길 12, 주월2동  행정복지센터 (주월동)",출입구 발열체크 맞은편,35.13468915,126.8942402,9:00,18:00,,
부산광역시 동구,범일2동주민센터,"부산광역시 동구 범일로 58, 범일2동 주민센터 (범일동)",1층 민원실,35.13511001,129.0598178,9:00,18:00,,
광주광역시 남구,백운2동 행정복지센터,"광주광역시 남구 진다리로6번길 9, 백운2동  행정복지센터 (백운동)",출입구 ,35.13610088,126.9023131,9:00,18:00,,
부산광역시 남구,문현4동 행정복지센터,"부산광역시 남구 수영로 12, 3층 (문현동, 세종그랑시아아파트)",동행정복지센터 출입문 옆,35.13619559,129.0691279,9:00,18:00,,
광주광역시 남구,광주기독교병원,광주광역시 남구 양림로 37(양림동),1층 접수창구 옆,35.13623251,126.9115031,0:00,24:00:00,8:00,23:00
부산광역시 남구,구청 입구,부산광역시 남구 못골로 19(대연동),부산 남구청 2층 민원실 입구(동측),35.13652164,129.0844286,0:00,24:00:00,0:00,23:59
부산광역시 남구,구청 민원실,"부산광역시 남구 못골로 19, 남구청 (대연동)",남구청 2층 민원실,35.13652164,129.0844286,9:00,18:00,,
광주광역시 광산구,송정2동행정복지센터 ,광주광역시 광산구 광산로30번길 65(송정동),민원실 입구,35.13707956,126.7969059,0:00,24:00:00,0:00,24:00:00
광주광역시 광산구,광주송정역사,광주광역시 광산구 상무대로 201(송정동),광주송정역사2층 매표소 앞,35.13721225,126.790662,0:00,24:00:00,0:00,24:00:00
경상남도 창원시,풍호동행정복지센터,"경상남도 창원시 진해구 진해대로1034번길 6(풍호동, 풍호동주민센터)",풍호동주민센터 입구,35.13757993,128.7073261,0:00,24:00:00,0:00,23:55
부산광역시 남구,문현3동 행정복지센터,"부산광역시 남구 고동골로4번길 7-18, 문현3동주민센터 (문현동)",동행정복지센터 출입구 안,35.13814557,129.0716877,9:00,18:00,,
광주광역시 남구,백운1동 행정복지센터,"광주광역시 남구 독립로54번길 20, 백운1동  행정복지센터 (백운동)",내부 출입구 ,35.13831256,126.9039007,9:00,18:00,,
부산광역시 남구,대연5동 행정복지센터,"부산광역시 남구 진남로46번길 7, 대연5동주민센터 (대연동)",동 행정복지센터 1층 민원실,35.13845516,129.0901611,9:00,18:00,,
광주광역시 동구,조선대학교병원,광주광역시 동구 필문대로 365(학동)[광주광역시 동구 학동 30번지 1호],조선대학교 병원 본관 1층,35.1385486,126.9281861,7:00,20:00,7:00,20:00
부산광역시 강서구,에코델타시티 현장민원센터,"부산광역시 강서구 에코중앙1로 33 (강동동, 에코델타 스마트시티 수자인)",관리사무소 입구,35.13960352,128.9164677,9:00,18:00,,
부산광역시 남구,대연3동 행정복지센터,"부산광역시 남구 수영로 345, 상가동 1층 (대연동, 대연힐스테이트푸르지오)",대연3동행정복지센터 입구,35.13988753,129.1035202,0:00,24:00:00,0:00,24:00:00
광주광역시 광산구,광주공항 KIOSK,광주광역시 광산구 상무대로 420-25(신촌동),1층 대합실,35.13995121,126.8107749,6:00,24:00:00,6:00,24:00:00
광주광역시 남구,양림동 행정복지센터,"광주광역시 남구 백서로 94, 양림커뮤니티센터 (양림동)",행정복지센터 2층 출입구,35.14050648,126.9164232,9:00,18:00,,
광주광역시 광산구,송정1동행정복지센터,"광주광역시 광산구 광산로 70, 송정다누리 (송정동)",송정다누리 1층,35.14071416,126.7987692,9:00,18:00,,
부산광역시 동구,좋은문화병원,부산광역시 동구 범일로 119(범일동),좋은문화병원 정문입구 안,35.14078971,129.0590486,0:00,24:00:00,0:00,24:00:00
광주광역시 남구,월산5동 행정복지센터,"광주광역시 남구 군분로82번길 14, 월산5동  행정복지센터 (월산동)",1층 엘레베이터 앞,35.14090962,126.8929894,9:00,18:00,,
부산광역시 사상구,승학새마을금고 으뜸지점,부산광역시 사상구 대동로 152 (학장동),ATM 부스안,35.1410128,128.9837271,7:00,23:30,7:00,23:30
광주광역시 광산구,광산구청교통행정과민원실,"광주광역시 광산구 상무대로 268, kt송정빌딩 (송정동)",1층 교통행정과 민원실,35.14153854,126.7956927,8:00,18:00,8:00,18:00
부산광역시 부산진구,시민장례식장,"부산광역시 부산진구 자유평화로 31, 시민장례식장 (범천동)",방풍실,35.14161442,129.0630069,0:00,24:00:00,0:00,24:00:00
광주광역시 동구,전남대병원 1병동,광주광역시 동구 제봉로 42(학동)[광주광역시 동구 학동 8번지],전남대학교병원 1동 1층 로비,35.1420142,126.9219842,7:00,20:00,7:00,20:00
부산광역시 남구,문현1동 행정복지센터,"부산광역시 남구 고동골로60번길 1, 문현1동주민센터 (문현동)",동 행정복지센터 내,35.14253478,129.0713286,9:00,18:00,,
부산광역시 수영구,남천1동행정복지센터,"부산광역시 수영구 남천동로 13, 남천1동주민센터 (남천동)",후문 안쪽 계단실,35.14268694,129.1103347,9:00,18:00,,
전라남도 함평군,손불면사무소,전라남도 함평군 손불면 손불중앙길 76-9[전라남도 함평군 손불면 대전리223번지 1호],손불면사무소 사무실 입구,35.14327974,126.4320326,0:00,24:00:00,0:00,24:00:00
경상남도 창원시,덕산동행정복지센터,"경상남도 창원시 진해구 동진로157번길 5, 덕산동행정복지센터 (풍호동)",덕산동행정복지센터 입구,35.1433504,128.7037668,0:00,24:00:00,0:00,24:00:00
광주광역시 서구,화정3동 행정복지센터,"광주광역시 서구 월드컵4강로68번길 21, 화정3동주민센터 (화정동)",1층 민원실,35.14345494,126.8769079,9:00,18:00,,
부산광역시 수영구,수영세무서,부산광역시 수영구 남천동로19번길 28(남천동),수영세무서 1층 로비,35.14353551,129.1112372,9:00,18:00,,
부산광역시 수영구,남천2동행정복지센터,"부산광역시 수영구 광안해변로 99, 남천2동주민센터 (남천동)",정문 출입구 안쪽,35.14381492,129.1147468,9:00,18:00,,
광주광역시 동구,서남동행정복지센터,"광주광역시 동구 서남로 14, 서남동주민센터 (서석동)",민원실 앞,35.14495096,126.923163,9:00,18:00,,
광주광역시 광산구,신흥동행정복지센터,"광주광역시 광산구 신흥동안길 9, 신흥동행정복지센터 (신촌동)",민원실 입구,35.14533803,126.8004985,9:00,18:00,,
부산광역시 수영구,수영구청 민원실,부산광역시 수영구 남천동로 100(남천동),수영구청민원실,35.14537016,129.1123694,0:00,24:00:00,0:00,24:00:00
광주광역시 남구,사직동 행정복지센터,"광주광역시 남구 중앙로95번길 14, 사직동 행정복지센터 (서동)",정문 입구 좌측 ,35.14575378,126.9079942,9:00,18:00,,
광주광역시 동구,동구청민원실,광주광역시 동구 서남로 1(서석동)[광주광역시 동구 서석동 31번지],동구청1층 민원실 입구 좌측,35.1461417,126.9230932,0:00,24:00:00,0:00,24:00:00
부산광역시 남구,BIFC상가몰,부산광역시 남구 문현금융로 40(문현동),BIFC 상가건물 1층,35.14649173,129.0658548,6:00,23:00,6:00,23:00
광주광역시 남구,월산4동 행정복지센터,"광주광역시 남구 대남대로390번길 11, 월산4동  행정복지센터 (월산동)",내부 출입구 로비,35.14669798,126.8907651,9:00,18:00,,
광주광역시 서구,상무역,"광주광역시 서구 상무대로 지하 777, 상무역 (마륵동)",5번 출구,35.14680916,126.8487864,5:00,0:00,5:00,0:00
경상남도 창원시,마산시농협 남마산지점,경상남도 창원시 마산합포구 현동로 111 (현동),365코너,35.14686921,128.5581534,8:00,23:00,8:00,23:00
경상남도 창원시,창원시축산농협 진해지점,"경상남도 창원시 진해구 진해대로921번길 4(자은동, 축협)",축협 365코너 내,35.1471201,128.7074181,6:00,24:00:00,6:00,24:00:00
경상남도 창원시,자은동 행정복지센터,"경상남도 창원시 진해구 덕산로51번길 12, 자은동행정복지센터 (자은동)",자은동행정복지센터,35.14716551,128.7054675,0:00,24:00:00,0:00,24:00:00
부산광역시 사상구,주례3동 행정복지센터,"부산광역시 사상구 냉정로 10, 주례3동주민센터 (주례동)",주례3동 행정복지센터 ,35.1473504,129.0014176,0:00,24:00:00,0:00,24:00:00
광주광역시 남구,월산동 행정복지센터,"광주광역시 남구 덕림2길 3, 월산동  행정복지센터 (월산동)",후문 출입구,35.14764427,126.9026629,9:00,18:00,,
광주광역시 동구,광주세무서,광주광역시 동구 중앙로 154(호남동),광주세무서 1층 민원봉사실,35.14765759,126.9130713,8:30,18:00,,
광주광역시 동구,지산2동행정복지센터,"광주광역시 동구 지호로 51, 지산2동주민센터 (지산동)",행정복지센터 정문 앞(외부),35.14797636,126.9344925,0:00,24:00:00,,
부산광역시 부산진구,가야2동주민센터,"부산광역시 부산진구 엄광로147번길 14, 2층 (가야동)",민원실입구,35.1480976,129.0313292,9:00,18:00,,
광주광역시 서구,화정2동주민센터,광주광역시 서구 화운로 94(화정동),현관(힐스테이트상가동),35.14836938,126.8807341,5:00,3:00,5:00,3:00
광주광역시 광산구,이야기꽃도서관,"광주광역시 광산구 선운중앙로67번길 6, 선운이야기꽃도서관/어룡동행정복지센터 (선암동)",1층 도서관 입구,35.14841087,126.7798951,0:00,24:00:00,0:00,24:00:00
광주광역시 동구,지산1동 주민센터,"광주광역시 동구 지산로 57, 지산1동주민센터 (지산동)",동사무소 내 민원창구 앞,35.14900645,126.9327183,9:00,18:00,,
광주광역시 동구,충장동 행정복지센타,"광주광역시 동구 충장로58번길 16, 충장동 주민센터 (충장로4가)",1층외부,35.14918449,126.9128041,0:00,24:00:00,0:00,24:00:00
경상남도 창원시,이동행정복지센터,경상남도 창원시 진해구 냉천로12번길 9(이동),이동행정복지센터 입구,35.1493592,128.6999136,0:00,24:00:00,0:00,23:50
부산광역시 수영구,금련산지하철역,"부산광역시 수영구 수영로 지하482, 도시철도 금련산역 (남천동)",지하1층 만남의장소내,35.14974393,129.1109573,0:00,24:00:00,0:00,24:00:00
광주광역시 서구,치평동주민센터,광주광역시 서구 상무공원로 62(치평동),현관,35.14990895,126.8433325,5:00,3:00,5:00,3:00
광주광역시 서구,치평동행정복지센터2,"광주광역시 서구 상무공원로 62, 치평동주민센터 (치평동)",치평동행정복지센터 입구,35.14990895,126.8433325,0:00,24:00:00,0:00,24:00:00
광주광역시 서구,상무새마을금고본점,"광주광역시 서구 상무대로 874, 1층 (쌍촌동)",ATM부스,35.14994459,126.8576086,8:00,24:00:00,8:00,24:00:00
부산광역시 사상구,주례2동 행정복지센터,"부산광역시 사상구 주례로10번길 15, 주례2동 행정복지센터 (주례동)",민원실 내부,35.15006559,129.0104206,9:00,18:00,,
경상남도 창원시,충무동 행정복지센터,"경상남도 창원시 진해구 중원로74번길 6, 충무동행정복지센터 (대흥동)",충무동행정복지센터 입구,35.15050764,128.6603422,0:00,24:00:00,0:00,24:00:00
광주광역시 동구,광주지방법원,광주광역시 동구 준법로 7-12(지산동)[광주광역시 동구 지산동 342번지],법원 무인등본 발급실,35.15056861,126.9340434,9:00,18:00,,
부산광역시 강서구,녹산동 지사민원센터,"부산광역시 강서구 과학산단2로20번길 5, 지사문화회관 1층 (지사동)",민원실 앞 방풍공간,35.15093108,128.8312888,9:00,18:00,,
광주광역시 동구,동명동행정복지센터,"광주광역시 동구 동명로26번길 13, 동명동주민센터 (동명동)",동명동 출입구,35.15118061,126.9251616,9:00,18:00,,
부산광역시 사상구,냉정역사,"부산광역시 사상구 가야대로 지하 362-1, 냉정역 (주례동)","4,6번 출구 라인 승차권자동발매기 옆",35.15126769,129.0125241,5:00,24:00:00,5:00,24:00:00
경상남도 창원시,국민은행 진해지점,"경상남도 창원시 진해구 중원로80번길 21(송학동, 국민은행)",국민은행 365코너,35.15126772,128.6622294,7:00,23:00,7:00,23:00
부산광역시 사상구,주례1동행정복지센터(옥외부스),"부산광역시 사상구 가야대로255번길 17, 주례1동 행정복지센터 (주례동)",동사 측면 행정게시판 옆 옥외부스,35.15133904,129.0010988,0:00,24:00:00,0:00,24:00:00
광주광역시 광산구,어룡신협소촌점,광주광역시 광산구 소촌로 85(소촌동),어룡신협 소촌점 내,35.15176392,126.7927217,7:00,23:00,7:00,23:00
경상남도 창원시,농협 진해중앙지점,"경상남도 창원시 진해구 벚꽃로 69(화천동, 농협)",농협 365코너내,35.151829,128.6633922,7:00,23:00,7:00,23:00
경상남도 창원시,중앙민원센터,"경상남도 창원시 진해구 충무로 69, 중앙동주민센터 (수송동)",중앙민원센터 입구,35.15183689,128.6556722,9:00,18:00,,
